max_cisd_bars,entry,rr,stop_buffer,sr_max_atr,sweep_min_atr,rejection_min,volume_min,displacement_min_atr,ifvg_required,fvg_required,absorption,train_trades,train_wr,train_exp_r,train_pf,train_dd_r,valid_trades,valid_wr,valid_exp_r,valid_pf,valid_dd_r,target_50,robust_wr,robust_exp
8,NO_FIB,4.0,0.5,0.3,0.05,,,0.75,False,False,NONE,384,35.9375,0.796875,2.2439024390243905,9.0,194,33.50515463917525,0.6752577319587629,2.0155038759689923,10.0,False,33.50515463917525,0.6752577319587629
8,FIB_786,4.0,0.25,0.5,,0.4,,0.3,False,False,BASIC,194,33.50515463917525,0.6752577319587629,2.0155038759689923,14.0,84,35.714285714285715,0.7857142857142857,2.2222222222222223,9.0,False,33.50515463917525,0.6752577319587629
8,FIB_786,4.0,0.25,0.5,,0.4,1.2,0.3,False,False,NONE,194,33.50515463917525,0.6752577319587629,2.0155038759689923,14.0,84,35.714285714285715,0.7857142857142857,2.2222222222222223,9.0,False,33.50515463917525,0.6752577319587629
8,FIB_786,4.0,0.25,0.5,,0.4,1.2,0.3,False,False,BASIC,194,33.50515463917525,0.6752577319587629,2.0155038759689923,14.0,84,35.714285714285715,0.7857142857142857,2.2222222222222223,9.0,False,33.50515463917525,0.6752577319587629
8,FIB_705,4.0,0.5,0.15,0.05,0.4,,0.3,False,False,NONE,206,33.49514563106796,0.6747572815533981,2.0145985401459856,14.0,100,35.0,0.75,2.1538461538461537,12.0,False,33.49514563106796,0.6747572815533981
8,NO_FIB,4.0,0.25,0.3,0.15,,,0.5,False,False,NONE,470,34.46808510638298,0.723404255319149,2.103896103896104,11.0,224,33.482142857142854,0.6741071428571429,2.0134228187919465,12.0,False,33.482142857142854,0.6741071428571429
5,FIB_786,4.0,0.5,0.15,0.05,0.3,,0.3,False,False,NONE,230,33.47826086956522,0.6739130434782609,2.013071895424837,12.0,119,34.45378151260504,0.7226890756302521,2.102564102564102,13.0,False,33.47826086956522,0.6739130434782609
8,FIB_705,4.0,0.5,0.15,,0.3,,0.3,False,False,NONE,293,33.44709897610921,0.6723549488054608,2.01025641025641,14.0,155,34.193548387096776,0.7096774193548387,2.07843137254902,13.0,False,33.44709897610921,0.6723549488054608
5,NO_FIB,4.0,0.25,,,,,0.3,False,False,NONE,1880,33.40425531914894,0.6702127659574468,2.006389776357828,17.0,852,34.27230046948357,0.7136150234741784,2.085714285714286,14.0,False,33.40425531914894,0.6702127659574468
5,NO_FIB,4.0,0.5,,,0.3,,0.5,False,False,NONE,1024,33.3984375,0.669921875,2.005865102639296,13.0,455,33.62637362637363,0.6813186813186813,2.0264900662251657,18.0,False,33.3984375,0.669921875
3,NO_FIB,4.0,0.25,0.5,0.15,,,0.5,False,False,NONE,614,33.387622149837135,0.6693811074918566,2.0048899755501224,15.0,282,34.39716312056738,0.7198581560283688,2.097297297297297,14.0,False,33.387622149837135,0.6693811074918566
5,NO_FIB,4.0,0.25,0.5,0.15,,,0.5,False,False,NONE,650,33.38461538461539,0.6692307692307692,2.004618937644342,16.0,294,34.69387755102041,0.7346938775510204,2.125,14.0,False,33.38461538461539,0.6692307692307692
8,NO_FIB,4.0,0.25,0.5,0.15,,,0.5,False,False,NONE,656,33.38414634146341,0.6692073170731707,2.004576659038902,16.0,296,34.45945945945946,0.722972972972973,2.1030927835051547,14.0,False,33.38414634146341,0.6692073170731707
3,NO_FIB,4.0,0.5,,0.15,,,0.5,False,False,NONE,1097,33.363719234275294,0.6681859617137648,2.002735978112175,12.0,503,35.785288270377734,0.7892644135188867,2.2291021671826625,18.0,False,33.363719234275294,0.6681859617137648
3,NO_FIB,4.0,0.25,,,0.3,,0.5,False,False,NONE,990,34.14141414141414,0.7070707070707071,2.0736196319018405,14.0,444,33.33333333333333,0.6666666666666666,2.0,18.0,False,33.33333333333333,0.6666666666666666
5,NO_FIB,4.0,0.25,0.5,0.05,0.3,,0.75,False,False,NONE,331,34.13897280966767,0.7069486404833837,2.073394495412844,16.0,156,33.33333333333333,0.6666666666666666,2.0,10.0,False,33.33333333333333,0.6666666666666666
5,NO_FIB,4.0,0.5,0.5,0.05,0.3,,0.75,False,False,NONE,329,34.34650455927052,0.7173252279635258,2.092592592592593,16.0,156,33.33333333333333,0.6666666666666666,2.0,10.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.25,0.3,0.15,0.3,,0.3,False,False,NONE,315,33.33333333333333,0.6666666666666666,2.0,12.0,147,34.01360544217687,0.7006802721088435,2.061855670103093,7.0,False,33.33333333333333,0.6666666666666666
5,NO_FIB,4.0,0.25,0.15,,0.4,,0.3,False,False,NONE,304,38.81578947368421,0.9407894736842104,2.5376344086021505,10.0,135,33.33333333333333,0.6666666666666666,2.0,11.0,False,33.33333333333333,0.6666666666666666
3,NO_FIB,4.0,0.25,0.15,,0.4,,0.3,False,False,NONE,295,38.983050847457626,0.9491525423728814,2.555555555555556,10.0,132,33.33333333333333,0.6666666666666666,2.0,11.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.25,0.15,,0.3,,0.3,False,False,NONE,258,33.33333333333333,0.6666666666666666,2.0,14.0,130,37.69230769230769,0.8846153846153846,2.419753086419753,13.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.25,0.15,0.05,0.3,,0.3,False,False,NONE,226,34.070796460176986,0.7035398230088495,2.067114093959732,12.0,114,33.33333333333333,0.6666666666666666,2.0,13.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.5,,0.4,,0.3,False,False,BASIC,192,33.33333333333333,0.6666666666666666,2.0,14.0,84,34.523809523809526,0.7261904761904762,2.109090909090909,9.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.5,,0.4,1.2,0.3,False,False,NONE,192,33.33333333333333,0.6666666666666666,2.0,14.0,84,34.523809523809526,0.7261904761904762,2.109090909090909,9.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.5,,0.4,1.2,0.3,False,False,BASIC,192,33.33333333333333,0.6666666666666666,2.0,14.0,84,34.523809523809526,0.7261904761904762,2.109090909090909,9.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.25,0.5,0.05,0.4,,0.3,False,False,BASIC,192,33.33333333333333,0.6666666666666666,2.0,14.0,83,34.93975903614458,0.7469879518072289,2.1481481481481484,9.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.25,0.5,0.05,0.4,1.2,0.3,False,False,NONE,192,33.33333333333333,0.6666666666666666,2.0,14.0,83,34.93975903614458,0.7469879518072289,2.1481481481481484,9.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.25,0.5,0.05,0.4,1.2,0.3,False,False,BASIC,192,33.33333333333333,0.6666666666666666,2.0,14.0,83,34.93975903614458,0.7469879518072289,2.1481481481481484,9.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.5,,0.4,,0.3,False,False,BASIC,183,33.33333333333333,0.6666666666666666,2.0,13.0,82,34.14634146341464,0.7073170731707317,2.074074074074074,9.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.5,,0.4,1.2,0.3,False,False,NONE,183,33.33333333333333,0.6666666666666666,2.0,13.0,82,34.14634146341464,0.7073170731707317,2.074074074074074,9.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.5,,0.4,1.2,0.3,False,False,BASIC,183,33.33333333333333,0.6666666666666666,2.0,13.0,82,34.14634146341464,0.7073170731707317,2.074074074074074,9.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.25,0.15,0.05,0.4,,0.3,False,False,NONE,172,34.88372093023256,0.7441860465116279,2.142857142857143,9.0,81,33.33333333333333,0.6666666666666666,2.0,12.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.5,0.05,0.4,,0.3,False,False,BASIC,182,33.51648351648351,0.6758241758241759,2.0165289256198347,13.0,81,33.33333333333333,0.6666666666666666,2.0,9.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.5,0.05,0.4,1.2,0.3,False,False,NONE,182,33.51648351648351,0.6758241758241759,2.0165289256198347,13.0,81,33.33333333333333,0.6666666666666666,2.0,9.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.5,0.05,0.4,1.2,0.3,False,False,BASIC,182,33.51648351648351,0.6758241758241759,2.0165289256198347,13.0,81,33.33333333333333,0.6666666666666666,2.0,9.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.3,,0.4,,,False,False,BASIC,183,34.42622950819672,0.7213114754098361,2.1,7.0,81,33.33333333333333,0.6666666666666666,2.0,10.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.3,,0.4,1.2,,False,False,NONE,183,34.42622950819672,0.7213114754098361,2.1,7.0,81,33.33333333333333,0.6666666666666666,2.0,10.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.3,,0.4,1.2,,False,False,BASIC,183,34.42622950819672,0.7213114754098361,2.1,7.0,81,33.33333333333333,0.6666666666666666,2.0,10.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.5,0.3,,0.4,,,False,False,BASIC,185,34.054054054054056,0.7027027027027027,2.065573770491804,7.0,81,33.33333333333333,0.6666666666666666,2.0,10.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.5,0.3,,0.4,1.2,,False,False,NONE,185,34.054054054054056,0.7027027027027027,2.065573770491804,7.0,81,33.33333333333333,0.6666666666666666,2.0,10.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.5,0.3,,0.4,1.2,,False,False,BASIC,185,34.054054054054056,0.7027027027027027,2.065573770491804,7.0,81,33.33333333333333,0.6666666666666666,2.0,10.0,False,33.33333333333333,0.6666666666666666
3,FIB_705,4.0,0.25,0.15,0.05,0.4,,0.5,False,False,NONE,142,33.80281690140845,0.6901408450704225,2.042553191489361,12.0,75,33.33333333333333,0.6666666666666666,2.0,11.0,False,33.33333333333333,0.6666666666666666
3,FIB_705,4.0,0.5,0.15,0.05,0.4,,0.5,False,False,NONE,142,33.80281690140845,0.6901408450704225,2.042553191489361,12.0,75,33.33333333333333,0.6666666666666666,2.0,11.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.3,,0.4,,0.3,False,False,BASIC,128,34.375,0.71875,2.095238095238096,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.3,,0.4,1.2,0.3,False,False,NONE,128,34.375,0.71875,2.095238095238096,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
3,FIB_786,4.0,0.5,0.3,,0.4,1.2,0.3,False,False,BASIC,128,34.375,0.71875,2.095238095238096,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.3,0.05,0.4,,0.3,False,False,BASIC,132,34.84848484848485,0.7424242424242424,2.13953488372093,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.3,0.05,0.4,1.2,0.3,False,False,NONE,132,34.84848484848485,0.7424242424242424,2.13953488372093,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
5,FIB_786,4.0,0.5,0.3,0.05,0.4,1.2,0.3,False,False,BASIC,132,34.84848484848485,0.7424242424242424,2.13953488372093,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.5,0.3,0.05,0.4,,0.3,False,False,BASIC,134,34.32835820895522,0.7164179104477612,2.090909090909091,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.5,0.3,0.05,0.4,1.2,0.3,False,False,NONE,134,34.32835820895522,0.7164179104477612,2.090909090909091,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
8,FIB_786,4.0,0.5,0.3,0.05,0.4,1.2,0.3,False,False,BASIC,134,34.32835820895522,0.7164179104477612,2.090909090909091,10.0,60,33.33333333333333,0.6666666666666666,2.0,8.0,False,33.33333333333333,0.6666666666666666
3,NO_FIB,4.0,0.25,,,,,0.3,False,False,NONE,1792,33.314732142857146,0.6657366071428571,1.998326359832636,17.0,820,34.02439024390244,0.7012195121951219,2.0628465804066543,14.0,False,33.314732142857146,0.6657366071428571
5,NO_FIB,4.0,0.5,,0.15,,,0.5,False,False,NONE,1165,33.30472103004291,0.6652360515021459,1.9974259974259971,11.0,525,36.0,0.8,2.25,13.0,False,33.30472103004291,0.6652360515021459
5,NO_FIB,4.0,0.25,,0.05,0.3,,0.5,False,False,NONE,994,33.29979879275654,0.6649899396378269,1.9969834087481144,14.0,438,33.33333333333333,0.6666666666666666,2.0,17.0,False,33.29979879275654,0.6649899396378269
8,NO_FIB,4.0,0.5,,0.15,,,0.5,False,False,NONE,1178,33.276740237691,0.6638370118845501,1.994910941475827,11.0,530,35.84905660377358,0.7924528301886793,2.235294117647059,12.0,False,33.276740237691,0.6638370118845501
8,NO_FIB,4.0,0.5,,,0.3,,0.5,False,False,NONE,1033,33.39787028073572,0.6698935140367861,2.005813953488372,13.0,457,33.260393873085334,0.6630196936542669,1.99344262295082,18.0,False,33.260393873085334,0.6630196936542669
3,NO_FIB,4.0,0.25,,,0.4,,0.5,False,False,NONE,770,33.246753246753244,0.6623376623376623,1.9922178988326849,15.0,318,33.33333333333333,0.6666666666666666,2.0,9.0,False,33.246753246753244,0.6623376623376623
8,NO_FIB,4.0,0.5,0.3,,,,0.5,False,False,NONE,686,35.714285714285715,0.7857142857142857,2.2222222222222223,13.0,322,33.22981366459628,0.6614906832298136,1.990697674418605,11.0,False,33.22981366459628,0.6614906832298136
3,NO_FIB,4.0,0.25,0.5,,0.4,,0.3,False,False,NONE,620,33.87096774193548,0.6935483870967742,2.048780487804878,14.0,277,33.2129963898917,0.6606498194945848,1.9891891891891893,10.0,False,33.2129963898917,0.6606498194945848
3,NO_FIB,4.0,0.25,0.5,,0.3,,0.5,False,False,NONE,582,36.08247422680412,0.8041237113402062,2.2580645161290325,14.0,268,33.2089552238806,0.6604477611940298,1.988826815642458,11.0,False,33.2089552238806,0.6604477611940298
5,NO_FIB,4.0,0.5,0.15,,,,0.3,False,False,NONE,578,35.6401384083045,0.7820069204152249,2.21505376344086,12.0,262,33.20610687022901,0.6603053435114504,1.9885714285714289,13.0,False,33.20610687022901,0.6603053435114504
5,FIB_618,4.0,0.25,0.15,,0.4,,0.3,False,False,NONE,256,33.203125,0.66015625,1.9883040935672516,14.0,120,35.0,0.75,2.1538461538461537,13.0,False,33.203125,0.66015625
5,FIB_705,4.0,0.25,0.3,,0.3,,0.3,False,False,NONE,500,33.2,0.66,1.9880239520958085,14.0,245,34.285714285714285,0.7142857142857143,2.0869565217391304,18.0,False,33.2,0.66
8,NO_FIB,4.0,0.25,,,,,0.3,False,False,NONE,1898,33.19283456269758,0.6596417281348789,1.987381703470032,17.0,861,33.91405342624855,0.6957026713124274,2.0527240773286466,14.0,False,33.19283456269758,0.6596417281348789
8,FIB_786,4.0,0.5,0.15,0.05,0.3,,0.3,False,False,NONE,232,33.189655172413794,0.6594827586206896,1.9870967741935484,12.0,120,35.0,0.75,2.1538461538461537,13.0,False,33.189655172413794,0.6594827586206896
8,NO_FIB,4.0,0.5,0.3,0.15,,,0.5,False,False,NONE,466,34.12017167381974,0.7060085836909872,2.0716612377850163,11.0,223,33.18385650224215,0.6591928251121076,1.9865771812080537,12.0,False,33.18385650224215,0.6591928251121076
3,NO_FIB,4.0,0.25,0.15,,,,0.5,False,False,NONE,428,38.55140186915888,0.927570093457944,2.5095057034220534,8.0,199,33.165829145728644,0.6582914572864321,1.9849624060150373,9.0,False,33.165829145728644,0.6582914572864321
5,NO_FIB,4.0,0.5,,,0.4,,0.5,False,False,NONE,793,33.16519546027743,0.6582597730138714,1.9849056603773585,15.0,326,33.43558282208589,0.6717791411042945,2.009216589861752,9.0,False,33.16519546027743,0.6582597730138714
5,FIB_786,4.0,0.5,0.5,0.05,0.4,,0.3,False,False,BASIC,190,33.1578947368421,0.6578947368421053,1.984251968503937,14.0,83,33.734939759036145,0.6867469879518072,2.036363636363636,9.0,False,33.1578947368421,0.6578947368421053
5,FIB_786,4.0,0.5,0.5,0.05,0.4,1.2,0.3,False,False,NONE,190,33.1578947368421,0.6578947368421053,1.984251968503937,14.0,83,33.734939759036145,0.6867469879518072,2.036363636363636,9.0,False,33.1578947368421,0.6578947368421053
5,FIB_786,4.0,0.5,0.5,0.05,0.4,1.2,0.3,False,False,BASIC,190,33.1578947368421,0.6578947368421053,1.984251968503937,14.0,83,33.734939759036145,0.6867469879518072,2.036363636363636,9.0,False,33.1578947368421,0.6578947368421053
5,NO_FIB,4.0,0.5,0.15,0.15,,,,False,False,NONE,391,34.78260869565217,0.7391304347826086,2.1333333333333333,13.0,181,33.14917127071823,0.6574585635359116,1.9834710743801651,12.0,False,33.14917127071823,0.6574585635359116
3,NO_FIB,4.0,0.5,0.5,,,,0.3,False,False,NONE,1071,33.14659197012138,0.6573295985060691,1.9832402234636872,20.0,505,33.26732673267327,0.6633663366336634,1.9940652818991096,10.0,False,33.14659197012138,0.6573295985060691
3,FIB_786,4.0,0.25,0.3,,0.4,,0.3,False,False,NONE,341,33.137829912023456,0.656891495601173,1.9824561403508767,16.0,149,34.22818791946309,0.7114093959731543,2.0816326530612246,15.0,False,33.137829912023456,0.656891495601173
8,FIB_705,4.0,0.25,0.3,,0.3,,0.3,False,False,NONE,504,33.13492063492063,0.6567460317460317,1.9821958456973292,14.0,247,34.0080971659919,0.7004048582995951,2.061349693251534,18.0,False,33.13492063492063,0.6567460317460317
3,FIB_705,4.0,0.25,0.3,,0.3,,0.5,False,False,NONE,332,33.13253012048193,0.6566265060240963,1.981981981981982,12.0,171,33.33333333333333,0.6666666666666666,2.0,16.0,False,33.13253012048193,0.6566265060240963
3,FIB_705,4.0,0.5,0.3,,0.3,,0.5,False,False,NONE,332,33.13253012048193,0.6566265060240963,1.981981981981982,12.0,171,33.33333333333333,0.6666666666666666,2.0,16.0,False,33.13253012048193,0.6566265060240963
8,NO_FIB,4.0,0.25,,,0.4,,0.5,False,False,NONE,806,33.126550868486355,0.6563275434243176,1.981447124304267,15.0,331,33.23262839879154,0.6616314199395771,1.990950226244344,9.0,False,33.126550868486355,0.6563275434243176
3,NO_FIB,4.0,0.5,,,0.4,,0.5,False,False,NONE,764,33.37696335078534,0.668848167539267,2.0039292730844798,15.0,317,33.12302839116719,0.6561514195583596,1.981132075471698,9.0,False,33.12302839116719,0.6561514195583596
8,FIB_705,4.0,0.25,0.3,,0.4,,0.3,False,False,BASIC,154,33.11688311688312,0.6558441558441559,1.980582524271845,10.0,71,33.80281690140845,0.6901408450704225,2.042553191489361,9.0,False,33.11688311688312,0.6558441558441559
8,FIB_705,4.0,0.25,0.3,,0.4,1.2,0.3,False,False,NONE,154,33.11688311688312,0.6558441558441559,1.980582524271845,10.0,71,33.80281690140845,0.6901408450704225,2.042553191489361,9.0,False,33.11688311688312,0.6558441558441559
8,FIB_705,4.0,0.25,0.3,,0.4,1.2,0.3,False,False,BASIC,154,33.11688311688312,0.6558441558441559,1.980582524271845,10.0,71,33.80281690140845,0.6901408450704225,2.042553191489361,9.0,False,33.11688311688312,0.6558441558441559
5,FIB_786,4.0,0.5,0.3,,0.4,,0.3,False,False,NONE,348,34.770114942528735,0.7385057471264368,2.13215859030837,16.0,151,33.11258278145696,0.6556291390728477,1.98019801980198,15.0,False,33.11258278145696,0.6556291390728477
5,FIB_705,4.0,0.25,0.3,,0.4,,0.3,False,False,BASIC,151,33.11258278145696,0.6556291390728477,1.98019801980198,10.0,71,33.80281690140845,0.6901408450704225,2.042553191489361,9.0,False,33.11258278145696,0.6556291390728477
5,FIB_705,4.0,0.25,0.3,,0.4,1.2,0.3,False,False,NONE,151,33.11258278145696,0.6556291390728477,1.98019801980198,10.0,71,33.80281690140845,0.6901408450704225,2.042553191489361,9.0,False,33.11258278145696,0.6556291390728477
5,FIB_705,4.0,0.25,0.3,,0.4,1.2,0.3,False,False,BASIC,151,33.11258278145696,0.6556291390728477,1.98019801980198,10.0,71,33.80281690140845,0.6901408450704225,2.042553191489361,9.0,False,33.11258278145696,0.6556291390728477
3,FIB_705,4.0,0.25,0.15,,0.3,,0.3,False,False,NONE,286,33.91608391608392,0.6958041958041958,2.052910052910053,13.0,148,33.108108108108105,0.6554054054054054,1.97979797979798,13.0,False,33.108108108108105,0.6554054054054054
5,NO_FIB,4.0,0.25,0.3,0.15,,,0.75,False,False,NONE,290,36.206896551724135,0.8103448275862069,2.27027027027027,9.0,148,33.108108108108105,0.6554054054054054,1.97979797979798,8.0,False,33.108108108108105,0.6554054054054054
5,NO_FIB,4.0,0.5,0.3,0.15,,,0.75,False,False,NONE,289,36.332179930795846,0.8166089965397924,2.282608695652174,9.0,148,33.108108108108105,0.6554054054054054,1.97979797979798,8.0,False,33.108108108108105,0.6554054054054054
5,FIB_786,4.0,0.25,0.3,0.05,0.4,,0.3,False,False,NONE,323,33.746130030959755,0.6873065015479877,2.037383177570093,16.0,145,33.10344827586207,0.6551724137931034,1.9793814432989687,15.0,False,33.10344827586207,0.6551724137931034
8,FIB_786,4.0,0.25,0.15,0.15,0.3,,0.3,False,False,NONE,145,33.10344827586207,0.6551724137931034,1.9793814432989687,7.0,72,36.11111111111111,0.8055555555555556,2.260869565217391,7.0,False,33.10344827586207,0.6551724137931034
5,NO_FIB,4.0,0.25,0.5,,0.4,,0.3,False,False,NONE,644,33.69565217391305,0.6847826086956522,2.0327868852459017,10.0,284,33.098591549295776,0.6549295774647887,1.9789473684210528,10.0,False,33.098591549295776,0.6549295774647887
8,NO_FIB,4.0,0.25,0.15,,0.4,,0.3,False,False,NONE,306,38.56209150326798,0.9281045751633988,2.5106382978723403,10.0,136,33.088235294117645,0.6544117647058824,1.978021978021978,11.0,False,33.088235294117645,0.6544117647058824
3,NO_FIB,4.0,0.5,0.15,0.15,,,0.3,False,False,NONE,305,36.72131147540984,0.8360655737704918,2.321243523316062,9.0,133,33.08270676691729,0.6541353383458647,1.9775280898876404,13.0,False,33.08270676691729,0.6541353383458647
8,NO_FIB,4.0,0.5,0.15,,,,0.3,False,False,NONE,583,35.33447684391081,0.7667238421955404,2.1856763925729443,13.0,263,33.07984790874524,0.6539923954372624,1.9772727272727275,13.0,False,33.07984790874524,0.6539923954372624
8,FIB_705,4.0,0.25,0.3,,0.4,,0.3,False,False,NONE,393,33.078880407124686,0.6539440203562341,1.9771863117870725,12.0,179,35.75418994413408,0.7877094972067039,2.226086956521739,15.0,False,33.078880407124686,0.6539440203562341
5,NO_FIB,4.0,0.25,0.5,0.05,0.3,,0.5,False,False,NONE,574,34.66898954703833,0.7334494773519163,2.1226666666666665,13.0,260,33.07692307692307,0.6538461538461539,1.9770114942528736,12.0,False,33.07692307692307,0.6538461538461539
5,FIB_705,4.0,0.25,0.3,,0.4,,0.3,False,False,NONE,390,33.07692307692307,0.6538461538461539,1.9770114942528736,12.0,177,36.15819209039548,0.807909604519774,2.265486725663717,15.0,False,33.07692307692307,0.6538461538461539
8,FIB_618,4.0,0.25,0.15,,0.4,,0.3,False,False,NONE,257,33.07392996108949,0.6536964980544747,1.976744186046512,14.0,121,34.710743801652896,0.7355371900826446,2.1265822784810124,13.0,False,33.07392996108949,0.6536964980544747
3,FIB_786,4.0,0.5,0.15,,0.3,,0.3,False,False,NONE,251,34.26294820717131,0.7131474103585658,2.084848484848485,13.0,124,33.064516129032256,0.6532258064516129,1.9759036144578312,13.0,False,33.064516129032256,0.6532258064516129
5,NO_FIB,4.0,0.25,,,0.4,,0.5,False,False,NONE,799,33.04130162703379,0.6520650813516896,1.9738317757009345,15.0,327,33.63914373088685,0.6819571865443425,2.0276497695852536,9.0,False,33.04130162703379,0.6520650813516896
5,NO_FIB,4.0,0.5,0.5,,,,0.3,False,False,NONE,1123,33.03650934995548,0.6518254674977738,1.9734042553191489,14.0,529,34.02646502835538,0.7013232514177694,2.0630372492836675,10.0,False,33.03650934995548,0.6518254674977738
3,NO_FIB,4.0,0.5,,,0.3,,0.5,False,False,NONE,981,33.94495412844037,0.6972477064220184,2.055555555555556,14.0,442,33.03167420814479,0.6515837104072398,1.972972972972973,18.0,False,33.03167420814479,0.6515837104072398
8,NO_FIB,4.0,0.5,,,0.4,,0.5,False,False,NONE,800,33.25,0.6625,1.99250936329588,15.0,330,33.03030303030303,0.6515151515151515,1.972850678733032,9.0,False,33.03030303030303,0.6515151515151515
8,FIB_786,4.0,0.5,0.3,,0.3,,0.3,False,False,NONE,451,33.25942350332594,0.6629711751662971,1.9933554817275747,18.0,212,33.0188679245283,0.6509433962264151,1.971830985915493,13.0,False,33.0188679245283,0.6509433962264151
5,FIB_786,4.0,0.25,0.3,0.15,0.4,,0.3,False,False,NONE,248,34.274193548387096,0.7137096774193549,2.085889570552147,13.0,106,33.0188679245283,0.6509433962264151,1.971830985915493,11.0,False,33.0188679245283,0.6509433962264151
5,FIB_786,4.0,0.25,0.3,0.05,0.3,,0.3,False,False,NONE,418,33.014354066985646,0.6507177033492823,1.9714285714285715,13.0,200,33.5,0.675,2.0150375939849625,13.0,False,33.014354066985646,0.6507177033492823
8,FIB_786,4.0,0.5,0.5,,0.4,,0.3,False,False,BASIC,194,32.98969072164948,0.6494845360824743,1.9692307692307691,14.0,84,34.523809523809526,0.7261904761904762,2.109090909090909,9.0,False,32.98969072164948,0.6494845360824743
8,FIB_786,4.0,0.5,0.5,,0.4,1.2,0.3,False,False,NONE,194,32.98969072164948,0.6494845360824743,1.9692307692307691,14.0,84,34.523809523809526,0.7261904761904762,2.109090909090909,9.0,False,32.98969072164948,0.6494845360824743
8,FIB_786,4.0,0.5,0.5,,0.4,1.2,0.3,False,False,BASIC,194,32.98969072164948,0.6494845360824743,1.9692307692307691,14.0,84,34.523809523809526,0.7261904761904762,2.109090909090909,9.0,False,32.98969072164948,0.6494845360824743
5,FIB_786,4.0,0.25,0.3,,0.3,,0.3,False,False,NONE,449,32.962138084632514,0.6481069042316259,1.9667774086378735,18.0,211,34.59715639810427,0.7298578199052133,2.1159420289855078,13.0,False,32.962138084632514,0.6481069042316259
5,NO_FIB,4.0,0.5,,0.05,0.3,,0.5,False,False,NONE,986,32.961460446247465,0.6480730223123732,1.966717095310136,14.0,436,33.02752293577982,0.6513761467889908,1.9726027397260275,17.0,False,32.961460446247465,0.6480730223123732
3,NO_FIB,4.0,0.5,0.5,,0.3,,0.5,False,False,NONE,574,35.714285714285715,0.7857142857142857,2.2222222222222223,14.0,267,32.958801498127336,0.6479400749063671,1.9664804469273744,11.0,False,32.958801498127336,0.6479400749063671
8,FIB_705,4.0,0.25,0.3,,0.4,,0.5,False,False,NONE,267,32.958801498127336,0.6479400749063671,1.9664804469273744,13.0,126,35.714285714285715,0.7857142857142857,2.2222222222222223,14.0,False,32.958801498127336,0.6479400749063671
8,FIB_705,4.0,0.5,0.3,,0.4,,0.5,False,False,NONE,267,32.958801498127336,0.6479400749063671,1.9664804469273744,13.0,126,35.714285714285715,0.7857142857142857,2.2222222222222223,14.0,False,32.958801498127336,0.6479400749063671
