cisd_type,max_cisd_bars,entry,rr,volume_filter,wick_filter,sweep_atr_filter,stop_buffer,trades,trades_per_day,win_rate,net_r,expectancy_r,profit_factor,max_drawdown_r,max_losing_streak,avg_mfe_r,avg_mae_r,sweet_spot_4_6,acceptable_3_8
LAST_OPPOSING,8,FIB_618,2.5,0.0,0.0,0.15,0.5,2764,8.802547770700636,42.38458742275536,1330.0,0.48118668596237335,1.839116719242902,13.5,13,1.9573735287946536,0.9875000309322385,False,False
EXTREME_OPEN,3,CISD,2.5,0.0,0.0,0.0,0.25,4059,12.926751592356688,42.72658035034272,1951.5,0.48078344419807834,1.8650265957446808,20.0,16,1.8417272716864515,0.9010952395515369,False,False
EXTREME_OPEN,8,FIB_786,3.0,2.0,0.0,0.0,0.25,416,1.3248407643312101,37.019230769230774,200.0,0.4807692307692308,1.7633587786259541,22.0,20,2.343738930123001,1.2304438988119346,False,False
LAST_OPPOSING,5,FIB_786,3.0,1.5,0.3,0.0,0.5,624,1.9872611464968153,37.019230769230774,300.0,0.4807692307692308,1.7633587786259541,14.0,9,2.2925237733174364,1.1830071194970664,False,False
EXTREME_OPEN,5,FIB_786,4.0,1.2,0.4,0.0,0.25,780,2.484076433121019,29.615384615384617,375.0,0.4807692307692308,1.6830601092896176,16.0,16,2.729423232941581,1.3864873888870453,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.4,0.15,0.25,181,0.5764331210191083,37.01657458563536,87.0,0.48066298342541436,1.763157894736842,14.0,11,2.3609599006686355,1.1988794738043367,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.4,0.15,0.5,181,0.5764331210191083,37.01657458563536,87.0,0.48066298342541436,1.763157894736842,14.0,11,2.296956322050496,1.16986293587826,False,False
EXTREME_OPEN,8,CISD,3.0,0.0,0.0,0.15,0.25,3061,9.748407643312103,37.67666321957945,1471.0,0.48056190787324404,1.8136061946902655,20.0,20,2.0302562819569387,0.9278582922402351,False,False
EXTREME_OPEN,8,FIB_786,3.0,1.5,0.3,0.15,0.25,589,1.875796178343949,37.011884550084886,283.0,0.48047538200339557,1.7628032345013478,17.0,13,2.3694711025374784,1.2451800197791403,False,False
EXTREME_OPEN,8,CISD,2.5,0.0,0.0,0.15,0.5,3142,10.006369426751592,42.8476821192053,1509.0,0.4802673456397199,1.8742757821552722,16.5,15,1.8402026014510324,0.8727922082841985,False,False
LAST_OPPOSING,8,CISD,2.5,0.0,0.3,0.05,0.5,2866,9.127388535031848,42.73873873873874,1376.0,0.4801116538729937,1.8659534298300817,13.5,12,1.855564526185767,0.8739302666886112,False,False
LAST_OPPOSING,3,CISD,3.0,0.0,0.3,0.05,0.5,2664,8.48407643312102,37.50488854125929,1279.0,0.4801051051051051,1.800375469336671,17.0,14,2.0436967474591725,0.9264116851896677,False,False
EXTREME_OPEN,3,FIB_786,4.0,1.2,0.4,0.0,0.25,750,2.388535031847134,29.599999999999998,360.0,0.48,1.6818181818181819,20.0,16,2.7323994585974423,1.3952553904868719,False,False
EXTREME_OPEN,3,FIB_786,3.0,2.0,0.0,0.15,0.5,346,1.1019108280254777,36.99421965317919,166.0,0.4797687861271676,1.761467889908257,26.0,22,2.3091389670981544,1.1984996389253146,False,False
LAST_OPPOSING,8,FIB_705,4.0,0.0,0.0,0.0,0.25,3410,10.859872611464969,29.640542133176197,1636.0,0.4797653958944281,1.6850921273031825,25.0,20,2.578781414446949,1.2487135200665083,False,False
EXTREME_OPEN,3,FIB_786,3.0,1.5,0.0,0.0,0.25,884,2.8152866242038215,36.990950226244344,424.0,0.4796380090497738,1.7612208258527828,27.0,19,2.3618317489616625,1.2578223562349862,False,False
LAST_OPPOSING,5,FIB_618,2.5,0.0,0.3,0.0,0.25,2583,8.226114649681529,42.33463035019455,1238.0,0.47928765001935736,1.835357624831309,16.0,11,1.9980646375680664,1.0150000322777515,False,False
LAST_OPPOSING,5,CISD,3.0,0.0,0.3,0.0,0.5,2894,9.21656050955414,37.50450775333574,1387.0,0.47926744989633724,1.800346220427005,16.0,14,2.035207534469897,0.9302482639033339,False,False
EXTREME_OPEN,8,FIB_618,2.5,0.0,0.0,0.15,0.5,2747,8.748407643312103,42.2992700729927,1316.5,0.4792500910083728,1.8327008222643897,15.0,10,1.9696121177025026,0.9948888420409758,False,False
EXTREME_OPEN,3,FIB_786,3.0,2.0,0.4,0.05,0.25,192,0.6114649681528662,36.97916666666667,92.0,0.4791666666666667,1.7603305785123966,19.0,18,2.3683705083671507,1.22522267331888,False,False
EXTREME_OPEN,3,FIB_786,3.0,2.0,0.4,0.05,0.5,192,0.6114649681528662,36.97916666666667,92.0,0.4791666666666667,1.7603305785123966,19.0,18,2.3057528508382177,1.1999669097368384,False,False
LAST_OPPOSING,5,FIB_786,4.0,1.2,0.4,0.05,0.25,764,2.43312101910828,29.581151832460733,366.0,0.4790575916230366,1.6802973977695168,23.0,17,2.7123124633418136,1.3734683600804756,False,False
LAST_OPPOSING,5,FIB_705,2.5,1.2,0.4,0.0,0.25,872,2.7770700636942673,42.25028702640643,417.0,0.4782110091743119,1.8290258449304175,14.5,9,2.0452323241031127,1.0721338689704112,False,False
LAST_OPPOSING,8,FIB_705,3.0,0.0,0.0,0.05,0.5,3198,10.184713375796179,36.97900344719523,1529.0,0.4781113195747342,1.7603182496270513,19.0,17,2.2403630735561917,1.1159446326165785,False,False
LAST_OPPOSING,3,FIB_705,4.0,0.0,0.0,0.05,0.25,2934,9.343949044585987,29.59288402326377,1402.0,0.4778459441036128,1.6812439261418852,28.0,18,2.587749548003205,1.241835748310264,False,False
EXTREME_OPEN,5,FIB_786,3.0,2.0,0.4,0.0,0.25,203,0.6464968152866242,36.94581280788177,97.0,0.47783251231527096,1.7578125,16.0,13,2.3626395771530113,1.2275343453003567,False,False
EXTREME_OPEN,5,FIB_786,3.0,2.0,0.4,0.0,0.5,203,0.6464968152866242,36.94581280788177,97.0,0.47783251231527096,1.7578125,16.0,13,2.3100341586108795,1.2008383773173783,False,False
EXTREME_OPEN,8,CISD,2.5,0.0,0.0,0.0,0.25,4228,13.464968152866241,42.710120068610635,2019.5,0.4776490066225166,1.8637724550898203,21.5,18,1.8388354793124513,0.8944981480148908,False,False
LAST_OPPOSING,3,FIB_786,4.0,1.2,0.4,0.0,0.25,731,2.328025477707006,29.548563611491108,349.0,0.4774281805745554,1.6776699029126214,19.0,17,2.71512586950231,1.3791686582536031,False,False
EXTREME_OPEN,8,FIB_786,3.0,1.5,0.4,0.0,0.5,463,1.4745222929936306,36.933045356371494,221.0,0.4773218142548596,1.7568493150684932,14.0,11,2.2908510429331614,1.2054819727401067,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.0,0.15,0.25,352,1.1210191082802548,36.93181818181818,168.0,0.4772727272727273,1.7567567567567568,16.0,14,2.3242956257505116,1.1894419034992323,False,False
EXTREME_OPEN,3,FIB_786,2.5,2.0,0.0,0.15,0.25,346,1.1019108280254777,42.19653179190752,165.0,0.476878612716763,1.825,22.0,22,2.2193193085251885,1.1572603580658876,False,False
EXTREME_OPEN,3,FIB_786,2.5,2.0,0.0,0.15,0.5,346,1.1019108280254777,42.19653179190752,165.0,0.476878612716763,1.825,22.0,22,2.175504169459406,1.1323350044396336,False,False
LAST_OPPOSING,5,FIB_786,4.0,1.2,0.4,0.0,0.25,772,2.4585987261146496,29.533678756476682,368.0,0.47668393782383417,1.6764705882352942,23.0,17,2.707713044066732,1.3752495563434084,False,False
LAST_OPPOSING,8,CISD,4.0,0.0,0.0,0.15,0.5,2889,9.200636942675159,30.322338830584705,1377.0,0.4766355140186916,1.7407208176438946,20.0,18,2.3643081968905677,0.9907263531111541,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.0,0.05,0.25,382,1.21656050955414,36.910994764397905,182.0,0.47643979057591623,1.7551867219917012,18.0,18,2.319886126960476,1.188541602011287,False,False
EXTREME_OPEN,8,FIB_705,3.0,0.0,0.0,0.05,0.5,3281,10.449044585987261,36.92401586817211,1563.0,0.4763791526973484,1.7561683599419449,24.0,17,2.250414443521131,1.1234446935225495,False,False
EXTREME_OPEN,8,FIB_786,3.0,1.5,0.4,0.15,0.5,439,1.3980891719745223,36.90205011389522,209.0,0.4760820045558087,1.7545126353790614,13.0,10,2.2944375534720916,1.2023464046151915,False,False
EXTREME_OPEN,8,FIB_786,3.0,1.5,0.3,0.05,0.25,626,1.9936305732484076,36.90095846645367,298.0,0.476038338658147,1.7544303797468355,19.0,15,2.380560344762255,1.2492276806101035,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.4,0.0,0.25,187,0.5955414012738853,36.898395721925134,89.0,0.47593582887700536,1.7542372881355932,14.0,12,2.3520618380538774,1.200440101439844,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.4,0.0,0.5,187,0.5955414012738853,36.898395721925134,89.0,0.47593582887700536,1.7542372881355932,14.0,12,2.2900369145421626,1.1711878167958925,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.4,0.05,0.25,187,0.5955414012738853,36.898395721925134,89.0,0.47593582887700536,1.7542372881355932,14.0,12,2.3520618380538774,1.200440101439844,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.4,0.05,0.5,187,0.5955414012738853,36.898395721925134,89.0,0.47593582887700536,1.7542372881355932,14.0,12,2.2900369145421626,1.1711878167958925,False,False
LAST_OPPOSING,8,CISD,4.0,0.0,0.0,0.05,0.25,3531,11.245222929936306,30.259541984732824,1680.0,0.47578589634664403,1.7355516637478108,29.0,18,2.3717306577074018,1.001198014083288,False,False
EXTREME_OPEN,5,FIB_786,3.0,1.5,0.0,0.05,0.25,900,2.8662420382165603,36.888888888888886,428.0,0.47555555555555556,1.7535211267605635,25.0,13,2.3653645988781347,1.2571796079978392,False,False
EXTREME_OPEN,8,FIB_618,3.0,0.0,0.0,0.15,0.25,2726,8.681528662420382,36.94690265486726,1296.0,0.47542186353631694,1.7578947368421052,21.0,13,2.161658293708653,1.0668445018888035,False,False
LAST_OPPOSING,8,FIB_618,3.0,0.0,0.0,0.15,0.25,2741,8.729299363057326,36.97170158030136,1303.0,0.47537395111273256,1.7597667638483965,17.0,15,2.1474941805548595,1.0633956599315515,False,False
EXTREME_OPEN,3,FIB_786,3.0,2.0,0.0,0.05,0.5,385,1.2261146496815287,36.883116883116884,183.0,0.4753246753246753,1.7530864197530864,26.0,24,2.3221310839959655,1.2045434207961707,False,False
EXTREME_OPEN,5,FIB_705,4.0,0.0,0.0,0.05,0.25,3209,10.219745222929935,29.531249999999996,1525.0,0.47522592708008726,1.6762749445676275,23.0,18,2.5829475317018225,1.2451096637870913,False,False
LAST_OPPOSING,8,FIB_618,2.5,0.0,0.0,0.05,0.25,3528,11.235668789808917,42.20261809903244,1676.5,0.4751984126984127,1.8254554406696208,19.5,14,1.9748767833370342,1.0074505533735967,False,False
LAST_OPPOSING,8,FIB_618,2.5,0.0,0.0,0.0,0.25,3803,12.111464968152866,42.196989701610775,1806.0,0.47488824612148306,1.8250342622201918,21.0,15,1.980183990029185,1.017057892957769,False,False
EXTREME_OPEN,8,FIB_786,3.0,2.0,0.4,0.15,0.25,198,0.6305732484076433,36.868686868686865,94.0,0.47474747474747475,1.752,19.0,13,2.368555064693269,1.2302773061530292,False,False
EXTREME_OPEN,8,FIB_786,3.0,2.0,0.4,0.15,0.5,198,0.6305732484076433,36.868686868686865,94.0,0.47474747474747475,1.752,19.0,13,2.3141264380396795,1.2033015522710273,False,False
EXTREME_OPEN,5,CISD,2.5,0.0,0.0,0.05,0.25,3912,12.45859872611465,42.5891677675033,1857.0,0.4746932515337423,1.854578923147722,18.5,17,1.8448613516988615,0.8925738897469555,False,False
EXTREME_OPEN,8,FIB_786,4.0,1.2,0.4,0.05,0.25,780,2.484076433121019,29.48717948717949,370.0,0.47435897435897434,1.6727272727272726,17.0,16,2.726117589273062,1.386031631550983,False,False
LAST_OPPOSING,3,FIB_786,2.5,2.0,0.0,0.0,0.5,387,1.232484076433121,42.11886304909561,183.5,0.47416020671834624,1.8191964285714286,15.5,13,2.1531566934002955,1.0888633173089886,False,False
EXTREME_OPEN,3,FIB_786,2.5,1.5,0.3,0.15,0.5,558,1.7770700636942676,42.11469534050179,264.5,0.47401433691756273,1.8188854489164086,14.0,12,2.1847814637027727,1.1424268704443374,False,False
LAST_OPPOSING,5,CISD,4.0,0.0,0.0,0.05,0.5,3456,11.006369426751592,30.23110555902561,1638.0,0.4739583333333333,1.7332139659803043,20.0,17,2.3609059121053275,0.9910655176277295,False,False
EXTREME_OPEN,3,FIB_786,2.5,1.5,0.4,0.05,0.5,437,1.39171974522293,42.10526315789473,207.0,0.47368421052631576,1.8181818181818181,12.0,7,2.174281777066903,1.1441143393901168,False,False
LAST_OPPOSING,8,FIB_786,2.5,1.5,0.0,0.05,0.5,931,2.964968152866242,42.10526315789473,441.0,0.47368421052631576,1.8181818181818181,17.0,9,2.1280021321757108,1.115602608452203,False,False
LAST_OPPOSING,8,FIB_786,2.5,1.5,0.4,0.15,0.5,437,1.39171974522293,42.10526315789473,207.0,0.47368421052631576,1.8181818181818181,12.0,7,2.1525165440641505,1.104459653001108,False,False
EXTREME_OPEN,8,FIB_705,2.5,1.2,0.4,0.15,0.25,822,2.6178343949044587,42.092457420924575,389.0,0.4732360097323601,1.8172268907563025,10.5,9,2.0565136226115985,1.0778027422721337,False,False
LAST_OPPOSING,8,CISD,3.0,0.0,0.3,0.0,0.5,2927,9.321656050955413,37.35283624687835,1385.0,0.47318073112401776,1.7887243735763099,15.0,14,2.0315087282913242,0.9319200474711179,False,False
EXTREME_OPEN,8,FIB_786,3.0,2.0,0.0,0.15,0.25,372,1.1847133757961783,36.82795698924731,176.0,0.4731182795698925,1.748936170212766,20.0,16,2.3255456901809937,1.229915602648283,False,False
EXTREME_OPEN,3,CISD,2.5,0.0,0.0,0.05,0.25,3773,12.01592356687898,42.50204862059547,1785.0,0.47309833024118736,1.847980997624703,17.5,17,1.8488558079636364,0.8977717262083424,False,False
LAST_OPPOSING,3,CISD,4.0,0.0,0.0,0.05,0.5,3287,10.468152866242038,30.176933158584536,1553.0,0.4724672954061454,1.728765837634913,19.0,17,2.365247026375913,0.9948033636177407,False,False
EXTREME_OPEN,5,FIB_786,2.5,1.5,0.4,0.05,0.5,454,1.4458598726114649,42.070484581497794,214.5,0.4724669603524229,1.8155893536121672,12.0,7,2.171298881709004,1.1360516782829087,False,False
LAST_OPPOSING,5,FIB_705,2.5,2.0,0.4,0.0,0.25,236,0.7515923566878981,42.12765957446808,111.5,0.4724576271186441,1.8198529411764706,10.0,10,1.9996537206692775,1.0220115480084502,False,False
LAST_OPPOSING,5,FIB_705,2.5,2.0,0.4,0.05,0.25,236,0.7515923566878981,42.12765957446808,111.5,0.4724576271186441,1.8198529411764706,10.0,10,1.9996537206692775,1.0220115480084502,False,False
EXTREME_OPEN,3,FIB_786,3.0,1.5,0.0,0.15,0.5,758,2.4140127388535033,36.80738786279684,358.0,0.47229551451187335,1.7473903966597077,22.0,16,2.310918149269207,1.2149078231044523,False,False
EXTREME_OPEN,5,CISD,3.0,0.0,0.0,0.0,0.25,4038,12.859872611464969,37.360642986777286,1907.0,0.47226349678058444,1.7893211920529801,19.0,17,2.016405112732658,0.9441950562426067,False,False
LAST_OPPOSING,8,FIB_705,4.0,0.0,0.0,0.05,0.25,3159,10.060509554140127,29.475357710651828,1490.0,0.4716682494460272,1.6717763751127142,21.0,19,2.5669322503225516,1.238088943930007,False,False
LAST_OPPOSING,5,FIB_705,2.5,2.0,0.4,0.15,0.25,229,0.7292993630573248,42.10526315789473,108.0,0.47161572052401746,1.8181818181818181,9.0,9,2.0052795066119216,1.02128255990971,False,False
EXTREME_OPEN,5,FIB_786,3.0,2.0,0.0,0.0,0.5,405,1.2898089171974523,36.79012345679013,191.0,0.47160493827160493,1.74609375,23.0,19,2.3177730484965338,1.2085321978060735,False,False
LAST_OPPOSING,8,FIB_618,2.5,0.0,0.3,0.0,0.25,2614,8.32484076433121,42.11538461538461,1232.5,0.47149961744452945,1.818936877076412,16.0,11,1.99178882511775,1.017410437826037,False,False
LAST_OPPOSING,5,FIB_786,4.0,0.0,0.0,0.05,0.25,2832,9.019108280254777,29.43462897526502,1335.0,0.4713983050847458,1.6685027541311968,19.0,16,2.7674262094416164,1.3918753784362201,False,False
EXTREME_OPEN,3,FIB_786,2.5,1.5,0.0,0.05,0.5,866,2.7579617834394905,42.032332563510394,408.0,0.47113163972286376,1.8127490039840637,21.5,12,2.176957143940841,1.1501508051798455,False,False
LAST_OPPOSING,3,FIB_786,4.0,0.0,0.0,0.05,0.25,2680,8.535031847133759,29.424943988050785,1262.0,0.4708955223880597,1.6677248677248677,20.0,16,2.778030935076512,1.3963350961214012,False,False
LAST_OPPOSING,8,FIB_786,2.5,1.5,0.3,0.15,0.5,595,1.894904458598726,42.016806722689076,280.0,0.47058823529411764,1.8115942028985508,10.5,8,2.140951240200508,1.114309775563931,False,False
EXTREME_OPEN,8,FIB_786,3.0,1.5,0.0,0.05,0.25,914,2.910828025477707,36.76148796498906,430.0,0.47045951859956237,1.7439446366782008,26.0,14,2.3577417723002254,1.2573790726110248,False,False
EXTREME_OPEN,5,FIB_618,2.5,0.0,0.3,0.05,0.25,2513,8.003184713375797,42.04228161148784,1182.0,0.4703541583764425,1.8134893324156918,15.0,13,2.0024029568130772,1.0138504871320804,False,False
EXTREME_OPEN,3,FIB_618,2.5,0.0,0.3,0.0,0.25,2579,8.213375796178344,42.045896538311936,1212.5,0.47014346645986815,1.813758389261745,16.5,12,2.005437376238407,1.0260491518322876,False,False
EXTREME_OPEN,8,FIB_786,3.0,1.5,0.3,0.0,0.25,634,2.0191082802547773,36.75078864353312,298.0,0.47003154574132494,1.743142144638404,19.0,15,2.3750594294176053,1.2519189507336999,False,False
LAST_OPPOSING,5,FIB_786,4.0,1.5,0.4,0.0,0.25,449,1.429936305732484,29.398663697104677,211.0,0.46993318485523383,1.665615141955836,12.0,12,2.6557073241711566,1.3497772477887104,False,False
EXTREME_OPEN,5,FIB_786,2.5,1.5,0.3,0.15,0.5,581,1.8503184713375795,41.996557659208264,273.0,0.46987951807228917,1.8100890207715135,12.5,12,2.1793752223392553,1.1405054339172125,False,False
EXTREME_OPEN,5,FIB_618,2.5,0.0,0.3,0.0,0.25,2656,8.45859872611465,42.031722054380666,1247.5,0.46969126506024095,1.8127035830618892,16.5,12,2.002608253909303,1.0236810163878967,False,False
LAST_OPPOSING,5,FIB_705,2.5,1.2,0.4,0.15,0.25,808,2.573248407643312,42.00743494423792,379.5,0.46967821782178215,1.810897435897436,14.0,9,2.029005684248461,1.071604420701978,False,False
EXTREME_OPEN,8,FIB_705,4.0,0.0,0.0,0.05,0.25,3245,10.334394904458598,29.419035846724352,1524.0,0.46964560862865945,1.6672504378283712,24.0,18,2.575752846070321,1.2454521209542424,False,False
EXTREME_OPEN,8,FIB_786,3.0,2.0,0.0,0.05,0.25,411,1.3089171974522293,36.73965936739659,193.0,0.46958637469586373,1.7423076923076923,22.0,20,2.3399307087056056,1.2353675890010376,False,False
EXTREME_OPEN,3,FIB_786,3.0,1.5,0.3,0.15,0.5,558,1.7770700636942676,36.73835125448029,262.0,0.46953405017921146,1.7422096317280453,18.0,16,2.3167002944025623,1.2171048977796504,False,False
EXTREME_OPEN,3,FIB_705,2.5,1.2,0.4,0.05,0.5,836,2.662420382165605,41.985645933014354,392.5,0.4694976076555024,1.809278350515464,11.5,10,2.0557583680034384,1.0677464930392135,False,False
LAST_OPPOSING,8,FIB_786,2.5,1.5,0.3,0.05,0.5,629,2.0031847133757963,41.971383147853736,295.0,0.46899841017488075,1.8082191780821917,11.5,8,2.1506328198347466,1.115350935794663,False,False
EXTREME_OPEN,5,FIB_705,2.5,2.0,0.4,0.15,0.25,224,0.7133757961783439,41.964285714285715,105.0,0.46875,1.8076923076923077,8.0,8,2.0332876546757768,1.0641360564552311,False,False
EXTREME_OPEN,3,CISD,3.0,0.0,0.0,0.0,0.25,3915,12.468152866242038,37.23659642571352,1835.0,0.46871008939974457,1.7798555036124097,23.0,23,2.0199986042717812,0.9500920701313301,False,False
LAST_OPPOSING,5,FIB_786,4.0,1.5,0.4,0.05,0.25,446,1.4203821656050954,29.372197309417043,209.0,0.46860986547085204,1.6634920634920636,12.0,12,2.657470097110016,1.3480948527815593,False,False
EXTREME_OPEN,3,FIB_786,4.0,0.0,0.0,0.05,0.25,2847,9.066878980891719,29.37456078706957,1334.0,0.4685634000702494,1.663681592039801,19.0,18,2.785580129734563,1.4090615145363323,False,False
LAST_OPPOSING,5,CISD,3.0,0.0,0.3,0.05,0.5,2769,8.818471337579618,37.231233496793664,1297.0,0.4684001444564825,1.7794471153846154,17.0,14,2.031990420884695,0.9265654661022592,False,False
EXTREME_OPEN,8,FIB_786,4.0,1.2,0.4,0.0,0.25,790,2.515923566878981,29.367088607594937,370.0,0.46835443037974683,1.6630824372759856,17.0,16,2.718860198899666,1.3882187729504694,False,False
EXTREME_OPEN,8,FIB_618,2.5,0.0,0.3,0.0,0.25,2680,8.535031847133759,41.99101796407186,1255.0,0.46828358208955223,1.8096774193548386,16.5,12,1.9984338368558827,1.0238832321165365,False,False
LAST_OPPOSING,8,FIB_786,3.0,1.5,0.3,0.15,0.5,594,1.89171974522293,36.7003367003367,278.0,0.468013468013468,1.7393617021276595,14.0,9,2.263957720493593,1.1905115354976261,False,False
LAST_OPPOSING,5,FIB_786,3.0,1.5,0.0,0.05,0.5,902,2.872611464968153,36.69623059866962,422.0,0.4678492239467849,1.7390542907180386,24.0,10,2.277462227313648,1.1986748167258734,False,False
LAST_OPPOSING,3,FIB_786,4.0,1.2,0.4,0.15,0.25,678,2.159235668789809,29.35103244837758,317.0,0.46755162241887904,1.6617954070981211,23.0,17,2.7055245296972257,1.3816889508446482,False,False
EXTREME_OPEN,3,CISD,3.0,0.0,0.0,0.15,0.5,2879,9.168789808917197,37.27206418672502,1346.0,0.4675234456408475,1.7825581395348837,18.0,18,2.0210946709888264,0.9295831915233544,False,False
LAST_OPPOSING,3,FIB_786,2.5,2.0,0.0,0.05,0.25,384,1.2229299363057324,41.92708333333333,179.5,0.4674479166666667,1.804932735426009,15.5,13,2.1969692217477603,1.1215602130531896,False,False
LAST_OPPOSING,3,CISD,4.0,0.0,0.3,0.0,0.25,2670,8.503184713375797,29.99599519423308,1248.0,0.46741573033707867,1.7139588100686498,18.0,15,2.3425285243149476,1.007522094395337,False,False
EXTREME_OPEN,8,FIB_786,2.5,1.5,0.4,0.05,0.5,458,1.4585987261146496,41.92139737991266,214.0,0.4672489082969432,1.8045112781954886,13.0,7,2.1652014790609933,1.1380473661828787,False,False
EXTREME_OPEN,3,FIB_786,2.5,1.5,0.3,0.05,0.5,594,1.89171974522293,41.91919191919192,277.5,0.4671717171717172,1.8043478260869565,16.0,10,2.1948285397884613,1.1471835570880577,False,False
LAST_OPPOSING,8,FIB_705,2.5,1.2,0.4,0.05,0.25,881,2.805732484076433,41.93181818181818,411.5,0.46708286038592506,1.8052837573385518,14.5,9,2.037297697330023,1.0732401532897973,False,False
EXTREME_OPEN,3,FIB_786,4.0,1.2,0.4,0.15,0.25,692,2.2038216560509554,29.335260115606935,323.0,0.4667630057803468,1.6605316973415134,21.0,15,2.718716482519197,1.3984573515505052,False,False
EXTREME_OPEN,5,FIB_786,3.0,1.5,0.3,0.15,0.5,581,1.8503184713375795,36.660929432013766,271.0,0.4664371772805508,1.736413043478261,16.0,12,2.3171663120504205,1.2144281030247135,False,False
LAST_OPPOSING,5,FIB_618,3.0,0.0,0.0,0.15,0.5,2689,8.563694267515924,36.741573033707866,1254.0,0.46634436593529194,1.7424511545293073,17.0,15,2.131890781084674,1.0537825263108336,False,False
EXTREME_OPEN,8,CISD,2.5,0.0,0.0,0.05,0.25,3950,12.579617834394904,42.37732878509578,1841.5,0.46620253164556963,1.8385701275045538,20.5,18,1.8426288830443407,0.8924904793953038,False,False
EXTREME_OPEN,5,FIB_618,2.5,0.0,0.0,0.0,0.25,3874,12.337579617834395,41.92546583850932,1806.0,0.4661848218895199,1.804812834224599,25.0,15,1.9859040756708408,1.0255289335907798,False,False
EXTREME_OPEN,3,FIB_786,4.0,1.2,0.3,0.15,0.25,901,2.8694267515923566,29.333333333333332,420.0,0.46614872364039955,1.6603773584905661,23.0,15,2.7204267007513048,1.3939367096851007,False,False
EXTREME_OPEN,8,CISD,3.0,0.0,0.0,0.0,0.25,4074,12.97452229299363,37.2326719917547,1899.0,0.46612665684830634,1.7795566502463054,19.0,18,2.0142190778150404,0.943370325286829,False,False
EXTREME_OPEN,8,FIB_618,2.5,0.0,0.3,0.05,0.25,2537,8.079617834394904,41.920189648360335,1182.5,0.4661016949152542,1.804421768707483,16.5,13,1.9967554656699946,1.0148366257324635,False,False
EXTREME_OPEN,5,FIB_705,2.5,1.2,0.4,0.05,0.5,869,2.767515923566879,41.88722669735328,405.0,0.4660529344073648,1.801980198019802,12.5,9,2.0476722091057806,1.0635075320101188,False,False
LAST_OPPOSING,3,FIB_618,3.0,0.0,0.0,0.15,0.5,2516,8.012738853503185,36.70531787285086,1171.0,0.4654213036565978,1.7397346809854706,24.0,14,2.1437880068224593,1.0581621980071867,False,False
EXTREME_OPEN,5,FIB_786,3.0,1.5,0.0,0.0,0.25,920,2.929936305732484,36.630434782608695,428.0,0.4652173913043478,1.7341337907375642,26.0,14,2.35305974745248,1.2614678448132004,False,False
EXTREME_OPEN,5,FIB_618,2.5,0.0,0.0,0.05,0.25,3570,11.369426751592357,41.886580572711964,1660.0,0.4649859943977591,1.8019323671497585,21.0,12,1.9836412964409564,1.016051280139494,False,False
LAST_OPPOSING,3,FIB_705,2.5,1.5,0.4,0.05,0.25,485,1.5445859872611465,41.855670103092784,225.5,0.46494845360824744,1.799645390070922,13.5,10,2.0141970667413505,1.064439816629625,False,False
LAST_OPPOSING,3,FIB_786,3.0,2.0,0.0,0.0,0.5,385,1.2261146496815287,36.62337662337662,179.0,0.4649350649350649,1.7336065573770492,18.0,18,2.277270719859491,1.1639290135967124,False,False
EXTREME_OPEN,3,FIB_786,2.5,1.5,0.4,0.0,0.5,442,1.4076433121019107,41.8552036199095,205.5,0.4649321266968326,1.7996108949416343,12.0,7,2.1705750553918133,1.1487094048013087,False,False
EXTREME_OPEN,5,CISD,2.5,0.0,0.0,0.0,0.5,4165,13.264331210191083,42.2933730454207,1935.0,0.4645858343337335,1.832258064516129,19.5,17,1.8196274215776755,0.8914896891914491,False,False
EXTREME_OPEN,5,CISD,3.0,0.0,0.0,0.15,0.5,3005,9.570063694267516,37.23702664796634,1396.0,0.46455906821963394,1.7798882681564245,20.0,20,2.012393007519013,0.9246422646788198,False,False
LAST_OPPOSING,5,FIB_786,4.0,1.2,0.4,0.15,0.25,717,2.28343949044586,29.288702928870293,333.0,0.46443514644351463,1.6568047337278107,26.0,17,2.6974409605198035,1.3784669386112,False,False
EXTREME_OPEN,3,FIB_786,2.5,2.0,0.0,0.0,0.25,392,1.2484076433121019,41.83673469387755,182.0,0.4642857142857143,1.7982456140350878,24.0,24,2.238645966289644,1.159491212328967,False,False
EXTREME_OPEN,3,FIB_786,2.5,2.0,0.0,0.0,0.5,392,1.2484076433121019,41.83673469387755,182.0,0.4642857142857143,1.7982456140350878,24.0,24,2.1939073160085085,1.1343059481778792,False,False
LAST_OPPOSING,5,CISD,4.0,0.0,0.3,0.0,0.25,2775,8.837579617834395,29.938271604938272,1288.0,0.4641441441441441,1.7092511013215859,18.0,16,2.3324887646140695,1.0066329117057835,False,False
